Brand,Model Name,Price,Rating,SIM Type,Hybrid Sim Slot,Touchscreen,Display_size,Operating System,Processor Core,Internal Storage,Primary Camera,Secondary Camera,Network Type,Bluetooth Version,Wi-Fi,GPS Support,SIM Size,Battery Capacity,Width,Height,Weight,SIM Type,Hybrid Sim Slot,Dual Camera Lens,Color
IQOO,Z6 Lite 5G (With Charger),14990,4.3,Dual Sim,Yes,Yes,6.68,Android Q 12,Quad Core,128 GB,50MP Rear Camera,,"5G, 4G VOLTE, 4G",,,,Neno-SIM card,5000 mAh,,,220 g,Dual Sim,Yes,Primary Camera,Mystic Night
Micromax,S115,917,3.7,Dual Sim,No,No,1.77,,Single Core,32 MB,50MP Rear Camera,,2G,,,,Neno-SIM card,1000 mAh,,,220 g,Dual Sim,No,Primary Camera,Red+Black
Good,MAGIC,1499,4,Dual Sim,No,No,1.7,,,32 MB,2MP Rear Camera,,2G,,,,MICRO,1050 mAh,,,220 g,Dual Sim,No,,LIME GREEN
Infinix,HOT 20 5G,13208,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,64 GB,50MP + AI Lens,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Blaster Green
Infinix,HOT 20 5G,13208,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,64 GB,50MP + AI Lens,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Space Blue
realme,C30s,8499,4.2,Dual Sim,No,Yes,6.5,Android 12,Octa Core,64 GB,8MP Rear Camera,5MP Front Camera,"4G VOLTE, 4G, 3G, 2G",v4.2,,Yes,Nano Sim,5000 mAh,75.7 mm,164.2 mm,186 g,Dual Sim,No,,Stripe Blue
APPLE,iPhone 12,51999,4.6,Dual Sim,No,Yes,6.1,iOS 14,,128 GB,12MP + 12MP,12MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano + eSIM,5000 mAh,71.5 mm,146.7 mm,162 g,Dual Sim,No,Primary Camera,Black
SAMSUNG,Galaxy A14 5G,19999,4.1,Dual Sim,Yes,Yes,6.6,Android 13,Octa Core,128 GB,50MP + 2MP,13MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,78 mm,167.7 mm,202 g,Dual Sim,Yes,Primary Camera,Dark Red
LAVA,A1 Josh BOL,1044,4.2,Dual Sim,No,No,1.77,,,4 MB,,,2G,,No,,Micro,1000 mAh,48 mm,112.2 mm,70 g,Dual Sim,No,,"Black, Gold"
IAIR,"Basic Feature Dual Sim Mobile Phone with 1200mAh Battery, 1.7 inch Display Screen, Open FM in Green Color (FPD17, Green)",799,3.8,Dual Sim,No,No,1.77,,,32 MB,0.8MP + 0.8MP,,2G,,,,Full Size,1200 mAh,52 mm,130 mm,200 g,Dual Sim,No,,Green
realme,Narzo N53,11583,4.2,Dual Sim,No,Yes,6.74,Android Android 13.0,Octa Core,128 GB,50MP Rear Camera,,4G VOLTE,,,,Full Size,5000 mAh,52 mm,130 mm,200 g,Dual Sim,No,Primary Camera,Feather Gold
REDMI,Note 12 5G,20999,4.1,Dual Sim,Yes,Yes,6.67,Android 12,Octa Core,256 GB,48MP + 8MP + 2MP,13MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.1,Yes,Yes,Nano Sim,5000 mAh,76.21 mm,165.88 mm,188 g,Dual Sim,Yes,Primary Camera,Mystique Blue
realme,C30s,8499,4.2,Dual Sim,No,Yes,6.5,Android 12,Octa Core,64 GB,8MP Rear Camera,5MP Front Camera,"4G VOLTE, 4G, 3G, 2G",v4.2,,Yes,Nano Sim,5000 mAh,75.7 mm,164.2 mm,186 g,Dual Sim,No,,Stripe Black
MOTOROLA,Edge 30 Fusion,42999,4.3,Dual Sim,No,Yes,6.55,Android 12,Octa Core,128 GB,50MP + 13MP + 2MP,32MP Front Camera,"5G, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,4400 mAh,71.99 mm,158.48 mm,175 g,Dual Sim,No,Primary Camera,Solar Gold
Good,Magic,1499,4,Dual Sim,No,No,1.7,,,32 MB,2MP Rear Camera,,2G,,,,MICRO,1050 mAh,71.99 mm,158.48 mm,175 g,Dual Sim,No,,White
itel,A60,5989,4,Dual Sim,No,Yes,6.6,Android Android12,,32 GB,8MP Rear Camera,,4G,,,,,5000 mAh,71.99 mm,158.48 mm,175 g,Dual Sim,No,Primary Camera,VertMenthe
REDMI,Note 12 Pro+ 5G,32999,4.2,Dual Sim,No,Yes,6.67,Android 12,Octa Core,256 GB,200MP + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,4980 mAh,76.03 mm,162.9 mm,208 g,Dual Sim,No,Primary Camera,Obsidian Black
REDMI,Note 12 5G,16999,3.9,Dual Sim,Yes,Yes,6.67,Android 12,Octa Core,128 GB,48MP + 8MP + 2MP,13MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.1,Yes,Yes,Nano Sim,5000 mAh,76.21 mm,165.88 mm,188 g,Dual Sim,Yes,Primary Camera,Frosted Green
APPLE,Iphone 15 Plus,99900,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 17,Hexa Core,256 GB,48MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,5000 mAh,77.8 mm,160.9 mm,201 g,Dual Sim(Nano + eSIM),No,Primary Camera,Pink
APPLE,iPhone 14 Pro Max,127999,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 16,Hexa Core,128 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,5000 mAh,77.6 mm,160.7 mm,240 g,Dual Sim(Nano + eSIM),No,Primary Camera,Silver
Nokia,"105 Dual SIM, Keypad Mobile Phone with Wireless FM Radio",1599,4.2,Single Sim,No,No,1.77,Symbian,,32 MB,,0MP Front Camera,2G,,No,No,Mini Sim,800 mAh,49.9 mm,115.2 mm,51 g,Single Sim,No,,Blue
SAMSUNG,GALAXY M13,13000,4.2,Dual Sim,No,Yes,6.6,Android Q 12,Octa Core,128 GB,50MP Rear Camera,,4G VOLTE,,,,Mini Sim,6000 mAh,49.9 mm,115.2 mm,51 g,Dual Sim,No,Primary Camera,Midnight Blue
IAIR,"Dual Sim Basic Feature Mobile Phone With,MP3 with Recording",1099,3.7,Dual Sim,No,No,2.4,4.1,,32 MB,0.8MP Rear Camera,,2G,,,,,2800 mAh,,,300 g,Dual Sim,No,,Red
Good,Magic,1499,4,Dual Sim,No,No,1.7,,,32 MB,2MP Rear Camera,,2G,,,Yes,MICRO,1050 mAh,45 mm,105 mm,,Dual Sim,No,,golden
LAVA,A7 Torch,1498,3.8,Dual Sim,No,No,2.4,,,32 MB,0.3MP Rear Camera,0MP Front Camera,2G,3.2,,,Regular Sim,2575 mAh,53 mm,124 mm,190 g,Dual Sim,No,,Blue
itel,A60,5989,4,Dual Sim,No,Yes,6.6,Android Android12,,32 GB,8MP Rear Camera,,4G,,,,,5000 mAh,53 mm,124 mm,190 g,Dual Sim,No,Primary Camera,VertMenthe
KARBONN,KX 29,1538,3.8,Dual Sim,No,No,2.4,Android Android12,,32 MB,0.3MP Rear Camera,,2G,,,,,2700 mAh,53 mm,124 mm,190 g,Dual Sim,No,,Black + Red
Nokia,105 ss,1599,4.3,Single Sim,No,No,1.8,Android Android12,,4 MB,0.3MP Rear Camera,,2G,,,,Mini SIM,800 mAh,53 mm,124 mm,190 g,Single Sim,No,,Black
itel,A60,5897,4,Dual Sim,No,Yes,6.6,Android Android12,,32 GB,8MP Rear Camera,,4G,,,,,5000 mAh,53 mm,124 mm,190 g,Dual Sim,No,Primary Camera,DawnBlue
Xiaomi,11i Hypercharge 5G,22990,4.2,Dual Sim,Yes,Yes,6.67,Android 11,Octa Core,128 GB,108MP + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano,4500 mAh,76.19 mm,163.65 mm,204 g,Dual Sim,Yes,Primary Camera,Stealth Black
itel,P40,6599,4,Dual Sim,No,Yes,6.6,Android 12,Hexa Core,32 GB,13MP Rear Camera,,4G VOLTE,,,,Nano,6000 mAh,76.19 mm,163.65 mm,204 g,Dual Sim,No,Primary Camera,Dreamy Blue
APPLE,iPhone SE 3rd Gen,32699,4.4,Dual Sim(Nano + eSIM),No,Yes,4.7,iOS 15,Hexa Core,64 GB,12MP Rear Camera,7MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim + eSIM,6000 mAh,67.3 mm,138.4 mm,144 g,Dual Sim(Nano + eSIM),No,,Product (Red)
APPLE,iPhone 13 Pro Max,109999,4.6,Dual Sim,No,Yes,6.7,iOS 15,Hexa Core,512 GB,12MP + 12MP + 12MP,12MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano + eSIM,6000 mAh,78.1 mm,160.8 mm,238 g,Dual Sim,No,Primary Camera,Alpine Green
Infinix,Zero Ultra,36999,4,Dual Sim,No,Yes,6.8,Android 12,Octa Core,256 GB,200MP + 13MP + 2MP,32MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,4500 mAh,75.08 mm,165.5 mm,213 g,Dual Sim,No,Primary Camera,Genesis Noir
Infinix,HOT 20 5G,13208,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,64 GB,50MP + AI Lens,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Racing Black
itel,P40,6965,4.1,Dual Sim,No,Yes,6.6,Android Q,Octa Core,64 GB,13MP Rear Camera,,"4G VOLTE, 4G",,,,Nano Sim,6000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Dreamy Blue
I,K26,749,3.5,Dual Sim,No,No,1.77,,,32 MB,0.3MP Rear Camera,,2G,,,,Normal,1000 mAh,,,0.2 g,Dual Sim,No,,Green
MTR,Ferrari,1350,4.1,Dual Sim,No,No,1.77,,,64 MB,0.3MP Rear Camera,,2G,,,,Normal,800 mAh,,,0.2 g,Dual Sim,No,,Yellow
Snexian,GURU 312,630,3.3,Dual Sim,No,No,1.8,0,,32 MB,0.3MP Rear Camera,,2G,,No,,,800 mAh,,,0.2 g,Dual Sim,No,,Black
REDMI,A2,6476,4.1,Dual Sim,No,Yes,6.52,Android Android 12,Octa Core,32 GB,8MP Rear Camera,,"4G, 3G",,Yes,,,5000 mAh,,,0.2 g,Dual Sim,No,Primary Camera,Classic Black
itel,P40,6599,4,Dual Sim,No,Yes,6.6,Android 12,Hexa Core,32 GB,13MP Rear Camera,,4G VOLTE,,,,,6000 mAh,,,0.2 g,Dual Sim,No,Primary Camera,Luxurious Gold
MTR,Ferrari,1350,4.1,Dual Sim,No,No,1.77,,,64 MB,0.3MP Rear Camera,,2G,,,,,800 mAh,,,0.2 g,Dual Sim,No,,Red
REDMI,A2,6699,4.1,Dual Sim,No,Yes,6.52,Android Android 12,Octa Core,32 GB,8MP Rear Camera,,"4G, 3G",,Yes,,,5000 mAh,,,0.2 g,Dual Sim,No,Primary Camera,Sea Green
Kechaoda,K66 The Music House 4,1165,3.9,Dual Sim,Yes,No,1.44,0,,64 MB,1.3MP Rear Camera,,2G,,,,,400 mAh,,,0.2 g,Dual Sim,Yes,Primary Camera,Drak Blue
OPPO,Reno10 Pro+ 5G,54999,4.5,Dual Sim,No,Yes,6.74,Android 13,Octa Core,256 GB,50MP + 64MP + 8MP,32MP Front Camera,"5G, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,4700 mAh,,,195 g,Dual Sim,No,Primary Camera,Silvery Grey
Nothing,Phone (2),54999,4.4,Dual Sim,No,Yes,6.7,Android 13,Octa Core,512 GB,50 MP(OIS) +50MP,32MP Front Camera,"5G, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim,4700 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,No,Primary Camera,White
KARBONN,K110i,949,3.6,Dual Sim,,,1.8,,,,,,,,No,,,1000 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,,,Black
Kechaoda,K28,1299,4,Dual Sim,No,No,2.4,,,64 MB,0.3MP Rear Camera,,2G,,No,,,1700 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,No,,Blue
KARBONN,K531,1395,3.9,Dual Sim,No,No,2.4,,,32 MB,0.3MP Rear Camera,,2G,,,,,1800 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,No,,White & Red
KARBONN,K110i,945,3.6,Dual Sim,No,No,1.8,,,0 MB,,,2G,,No,,,1000 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,No,,Blue
MOTOROLA,g13,9999,4,Dual Sim,No,Yes,6.5,Android 13,Octa Core,128 GB,50MP + 2MP + 2MP,8MP Front Camera,"2G, 3G, 4G",v4.2,Yes,Yes,Nano Sim,5000 mAh,74.66 mm,162.7 mm,182 g,Dual Sim,No,Primary Camera,Matte Charcoal
KARBONN,K531,1389,3.9,Dual Sim,No,No,2.4,,,32 MB,0.3MP Rear Camera,,2G,,,,,1800 mAh,74.66 mm,162.7 mm,182 g,Dual Sim,No,,Black & Red
Nokia,"106 4G Keypad Mobile, Long-Lasting Battery, MicroSD Card Slot",2539,3.9,Dual Sim,No,No,1.77,,,32 MB,0MP,0MP Front Camera,4G,,No,No,Nano Sim,1450 mAh,,,93 g,Dual Sim,No,,Charcoal
Tecno,Pop 7 pro,7490,4.8,Dual Sim,No,Yes,6.56,Android Android 12.0,Octa Core,64 GB,12MP Rear Camera,,4G VOLTE,,,,Nano Sim,5000 mAh,,,93 g,Dual Sim,No,Primary Camera,?Uyuni Blue
itel,iPower 430 Triple sim|2500 mAh Battery|Expandable Storage upto 32GB,1549,4,Triple Sim,No,No,2.4,Nucleus,,8 MB,0.3MP Rear Camera,,2G,,,,MINI,2500 mAh,,,93 g,Triple Sim,No,Primary Camera,Orange
SAMSUNG,Galaxy A34 5G,30999,4.2,Dual Sim,Yes,Yes,6.6,Android 13,Octa Core,256 GB,48MP + 8MP + 5MP,13MP Front Camera,"2G, 3G, 4G VOLTE, 5G",v5.2,Yes,Yes,Nano Sim,5000 mAh,78.1 mm,161.3 mm,198 g,Dual Sim,Yes,Primary Camera,Awesome Graphite
itel,Vision2S,6283,4,Dual Sim,No,Yes,6.52,Android 11,Octa Core,32 GB,8MP + VGA Dual AI Camera,5MP Front Camera,"4G, 3G, 2G",v4.2,Yes,Yes,Dual Nano,5000 mAh,76.3 mm,166 mm,,Dual Sim,No,Primary Camera,Gradation Purple
itel,Ace2 Keypad Mobile| 1000 mAh Battery|Expandable Storage 32GB,999,4,Dual Sim,No,No,1.8,,,4 MB,,0MP Front Camera,2G,,,,Micro Sim,1000 mAh,49 mm,114 mm,52.2 g,Dual Sim,No,,Deep Blue
Nothing,Phone (2),44999,4.4,Dual Sim,No,Yes,6.7,Android 13,Octa Core,128 GB,50 MP(OIS) +50MP,32MP Front Camera,"5G, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim,4700 mAh,76.4 mm,162.1 mm,201.2 g,Dual Sim,No,Primary Camera,Dark Grey
vivo,T1 44W,14499,4.5,Dual Sim,Yes,Yes,6.44,Android 12,Octa Core,128 GB,50MP + 2MP + 2MP,16MP Front Camera,"4G, 3G, 2G",v5.1,,Yes,Nano Sim,5000 mAh,73.79 mm,160.8 mm,182 g,Dual Sim,Yes,Primary Camera,Midnight Galaxy
Snexian,Rock,1499,4,Dual Sim,No,No,1.7,0,,32 MB,0.3MP Rear Camera,,2G,,,,Nano Sim,800 mAh,73.79 mm,160.8 mm,182 g,Dual Sim,No,,Red
OPPO,A17,11999,4.3,Dual Sim,No,Yes,6.56,Android 12,Octa Core,64 GB,50MP + 0.3MP + 0.3MP,5MP Front Camera,"4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim,5000 mAh,75.6 mm,164.2 mm,189 g,Dual Sim,No,Primary Camera,Sunlight Orange
APPLE,iPhone 14 Pro,119900,4.6,Dual Sim(Nano + eSIM),No,Yes,6.1,iOS 16,Hexa Core,128 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,5000 mAh,71.5 mm,147.5 mm,206 g,Dual Sim(Nano + eSIM),No,Primary Camera,Gold
Tecno,Pop 7 pro,7199,4.8,Dual Sim,No,Yes,6.56,Android Android 12.0,Octa Core,64 GB,12MP Rear Camera,,4G VOLTE,,,,Nano Sim + eSIM,5000 mAh,71.5 mm,147.5 mm,206 g,Dual Sim,No,Primary Camera,?Endless Black
Snexian,Rock,1499,4,Dual Sim,No,No,1.7,0,,32 MB,0.3MP Rear Camera,,2G,,,,Normal,800 mAh,71.5 mm,147.5 mm,206 g,Dual Sim,No,,Blue
APPLE,iPhone 14 Pro Max,127999,4.6,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 16,Hexa Core,128 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,4323 mAh,77.6 mm,160.7 mm,240 g,Dual Sim(Nano + eSIM),No,Primary Camera,Space Black
Tecno,Pova 3,10598,4.2,Dual Sim,No,Yes,6.9,Android 12,Octa Core,64 GB,50MP + 2MP + 2MP,8MP Front Camera,"4G VOLTE, 4G",5,Yes,Yes,Nano-SIM,7000 mAh,78.46 mm,173.1 mm,,Dual Sim,No,Primary Camera,Tech Silver
Snexian,Guru Music 1,630,3.5,Dual Sim,No,No,1.77,,,32 MB,1MP Rear Camera,,2G,,,,,850 mAh,78.46 mm,173.1 mm,,Dual Sim,No,,Gold
OPPO,Reno8T 5G,29999,4.3,Dual Sim,Yes,Yes,6.7,Android 13,Octa Core,128 GB,108MP + 2MP + 2MP,32MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.1,Yes,Yes,Nano Sim,4800 mAh,74.3 mm,162.3 mm,171 g,Dual Sim,Yes,Primary Camera,Sunrise Gold
itel,Power 440| 2500 mAh battery| Expandable Storage Upto 32GB,1459,4,Dual Sim,No,No,2.4,,Single Core,32 MB,0.3MP Rear Camera,,2G,,,,,2500 mAh,74.3 mm,162.3 mm,171 g,Dual Sim,No,,Deep Blue
Snexian,GURU 312,670,3.3,Dual Sim,No,No,1.8,0,,32 MB,0.3MP Rear Camera,,2G,,No,,,800 mAh,74.3 mm,162.3 mm,171 g,Dual Sim,No,,Blue
Kechaoda,K60,1799,4.1,Dual Sim,No,No,2.4,0,,32 MB,0.3MP Rear Camera,0.3MP Front Camera,2G,,No,,Normal SIM,3600 mAh,74.3 mm,162.3 mm,171 g,Dual Sim,No,,Black
APPLE,Iphone 15 Pro,144900,4.7,Dual Sim(Nano + eSIM),No,Yes,6.1,iOS 17,Hexa Core,256 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,3600 mAh,70.6 mm,146.6 mm,187 g,Dual Sim(Nano + eSIM),No,Primary Camera,White Titanium
SAMSUNG,Galaxy Z Flip3 5G,95999,4.3,Dual Sim,No,Yes,6.7,Android 11,Octa Core,128 GB,12MP + 12MP,10MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim & E-Sim,3300 mAh,72.2 mm,,183 g,Dual Sim,No,Primary Camera,Cream
OnePlus,11R 5G,39688,4.5,Dual Sim,No,Yes,6.7,Android Oxygen OxygenOS based on Android 13,Octa Core,128 GB,50MP Rear Camera,,5G,,,,Nano Sim & E-Sim,5000 mAh,72.2 mm,,183 g,Dual Sim,No,Primary Camera,Sonic Black
Good,G5605,999,3.8,Dual Sim,No,No,1.8,,,32 MB,2MP Rear Camera,,2G,,,,,2500 mAh,72.2 mm,,183 g,Dual Sim,No,,Blue
vivo,V23 Pro 5G,33980,4.2,Dual Sim,No,Yes,6.56,Android 12,Octa Core,256 GB,108MP + 8MP + 2MP,50MP + 8MP Dual Front Camera,"5G, 4G, 3G, 2G",v5.2,Yes,Yes,Nano SIM,4300 mAh,73.27 mm,159.46 mm,171 g,Dual Sim,No,Primary & Secondary Camera,Stardust Black
I,S2 Pro,9999,3.7,Dual Sim,Yes,Yes,6.8,Android Q 13.0,Hexa Core,128 GB,21MP + 5MP + 2MP,8MP Front Camera,4G VOLTE,5.1,Yes,Yes,Nano,5000 mAh,,,300 g,Dual Sim,Yes,Primary Camera,Deep purple
KARBONN,K310i,959,3.7,Dual Sim,No,No,1.8,Android Q 13.0,Hexa Core,10 MB,,,2G,,,,,800 mAh,,,300 g,Dual Sim,No,,Sky Blue
HOTLINE,H310,647,3.3,Dual Sim,No,No,1.8,,,32 MB,0.3MP Rear Camera,,2G,,,,,1000 mAh,,,300 g,Dual Sim,No,,Dark Blue
Nokia,130M DS 2023,2149,4.1,Dual Sim,No,No,2.4,Series 30+,,4 MB,0.3MP Rear Camera,,2G,,,,,1450 mAh,,,300 g,Dual Sim,No,,Light Gold
POCO,F5 5G,30999,4.3,Dual Sim,No,Yes,6.67,Android 13,Octa Core,256 GB,64MP (OIS) + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim,5000 mAh,74.95 mm,161.11 mm,181 g,Dual Sim,No,Primary Camera,Snowstorm White
Kechaoda,K60,1799,4.1,Dual Sim,No,No,2.4,0,,32 MB,0.3MP Rear Camera,0.3MP Front Camera,2G,,No,,Normal SIM,3600 mAh,74.95 mm,161.11 mm,181 g,Dual Sim,No,,Gold
OnePlus,11 5G,59838,4.5,Dual Sim,No,Yes,6.7,Android OxygenOS based on Android 13,Octa Core,256 GB,50MP Rear Camera,16MP Front Camera,5G,,,,Normal SIM,5000 mAh,74.95 mm,161.11 mm,181 g,Dual Sim,No,Primary Camera,Titan Black
Kechaoda,K33,1129,4,Dual Sim,No,No,1.4,0,,32 MB,0.3MP Rear Camera,,2G,,,,,800 mAh,74.95 mm,161.11 mm,181 g,Dual Sim,No,,Gold
REDMI,Note 12 Pro 5G,28999,4,Dual Sim,No,Yes,6.67,Android 12,Octa Core,256 GB,50MP (OIS) + 8MP + 2MP,16MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,5000 mAh,76.03 mm,162.9 mm,187 g,Dual Sim,No,Primary Camera,Glacier Blue
itel,Power 440| 2500 mAh battery| Expandable Storage Upto 32GB,1459,4,Dual Sim,No,No,2.4,,Single Core,32 MB,0.3MP Rear Camera,,2G,,,,,2500 mAh,76.03 mm,162.9 mm,187 g,Dual Sim,No,,Black
vivo,T1 44W,17999,4.3,Dual Sim,Yes,Yes,6.44,Android 12,Octa Core,128 GB,50MP + 2MP + 2MP,16MP Front Camera,"4G, 3G, 2G",v5.1,,Yes,Nano Sim,5000 mAh,73.79 mm,160.8 mm,182 g,Dual Sim,Yes,Primary Camera,Ice Dawn
SAMSUNG,GALAXY M13,10639,4.2,Dual Sim,No,Yes,6.6,Android 12,Octa Core,64 GB,50MP Rear Camera,,4G,,,,Nano Sim,6000 mAh,73.79 mm,160.8 mm,182 g,Dual Sim,No,Primary Camera,Aqua Green
Infinix,Hot 20 5G,15321,4.1,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50MP + AI Lens,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Space Blue
OPPO,Reno10 Pro+ 5G,54999,4.5,Dual Sim,No,Yes,6.74,Android 13,Octa Core,256 GB,50MP + 64MP + 8MP,32MP Front Camera,"2G, 3G, 4G, 5G",v5.2,Yes,Yes,Nano Sim,4700 mAh,,,195 g,Dual Sim,No,Primary Camera,Glossy Purple
Mi,10i,20990,4.1,Dual Sim,Yes,Yes,6.67,Android Q 11,Octa Core,128 GB,108MP + 8MP + 2MP + 2MP,16MP Front Camera,5G,,Yes,Yes,nano,4820 mAh,76.8 mm,165.38 mm,214.5 g,Dual Sim,Yes,Primary Camera,Midnight Black
Infinix,Hot 20 5G,15321,4.1,Dual Sim,No,Yes,6.6,Android 12,Octa Core,128 GB,50MP + AI Lens,8MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,5000 mAh,76.45 mm,166.25 mm,204 g,Dual Sim,No,,Blaster Green
APPLE,iPhone 13 Pro,99999,4.7,Dual Sim,No,Yes,6.1,iOS 15,Hexa Core,512 GB,12MP + 12MP + 12MP,12MP Front Camera,"5G, 4G, 3G, 2G",v5.0,Yes,Yes,Nano + eSIM,5000 mAh,71.5 mm,146.7 mm,203 g,Dual Sim,No,Primary Camera,Gold
Kechaoda,K115,1100,4.1,Dual Sim,No,No,1.44,iOS 15,Hexa Core,32 MB,0.3MP Rear Camera,,2G,,,,Micro SIM,850 mAh,71.5 mm,146.7 mm,203 g,Dual Sim,No,Primary Camera,Rose Gold
KARBONN,Y1,998,3.8,Dual Sim,No,No,1.8,,,32 MB,0.3MP Rear Camera,,2G,,,,F,800 mAh,50 mm,150 mm,200 g,Dual Sim,No,,Black & red
APPLE,Iphone 15 Pro Max,179900,4.8,Dual Sim(Nano + eSIM),No,Yes,6.7,iOS 17,Hexa Core,512 GB,48MP + 12MP + 12MP,12MP Front Camera,"5G, 4G VOLTE, 4G, 3G, 2G",v5.3,Yes,Yes,Nano Sim + eSIM,800 mAh,76.7 mm,159.9 mm,221 g,Dual Sim(Nano + eSIM),No,Primary Camera,White Titanium
Infinix,Zero 20,17999,4.1,Dual Sim,No,Yes,6.7,Android 12,Octa Core,128 GB,108MP + 13MP + 2MP,60 MP with OIS,"4G, 3G, 2G",v5.0,Yes,Yes,Nano Sim,4500 mAh,76.66 mm,164.43 mm,196 g,Dual Sim,No,Primary Camera,Green Fantasy
SAMSUNG,Galaxy A04,14999,3.9,Dual Sim,No,Yes,6.5,Android 12,,64 GB,50MP + 2MP,5MP Front Camera,"4G, 3G, 2G",v5.2,Yes,Yes,Nano Sim,5000 mAh,76.3 mm,164.4 mm,192 g,Dual Sim,No,Primary Camera,Green
SAMSUNG,Galaxy A54 5G,38999,4.3,Dual Sim,Yes,Yes,6.4,Android 13,Octa Core,256 GB,50MP + 12MP + 5MP,32MP Front Camera,"2G, 3G, 4G, 5G",v5.3,Yes,Yes,Nano Sim,5000 mAh,76.7 mm,158.2 mm,202 g,Dual Sim,Yes,Primary Camera,Awesome Graphite
Kechaoda,K115,1100,4.1,Dual Sim,No,No,1.44,Android 13,Octa Core,32 MB,0.3MP Rear Camera,,2G,,,,Micro SIM,850 mAh,76.7 mm,158.2 mm,202 g,Dual Sim,No,,Pink
Kechaoda,K115,1105,4.1,Dual Sim,No,No,1.44,Android 13,Octa Core,32 MB,0.3MP Rear Camera,,"2G, 3G",,,,Micro SIM,850 mAh,76.7 mm,158.2 mm,202 g,Dual Sim,No,,Blue
REDMI,A1,6490,4.2,Dual Sim,No,Yes,6.52,Android,,32 GB,5MP Rear Camera,5MP Front Camera,4G,,,,Micro SIM,5000 mAh,76.7 mm,158.2 mm,202 g,Dual Sim,No,Primary Camera,Black
